receptor_id,pocket_id_a,pocket_id_b,centroid_dist_A,residue_jaccard,merge_decision,merge_reason
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P35,33.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P36,22.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P37,28.50,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P38,23.22,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P39,34.70,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P40,35.61,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P41,20.49,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P42,26.87,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P43,31.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P44,40.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P45,21.61,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P46,11.68,0.115,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P47,15.33,0.088,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P48,32.87,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P49,28.98,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P50,24.01,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P51,35.89,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P52,37.11,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P53,58.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P54,23.28,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P55,31.57,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P56,28.65,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P57,40.17,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P58,29.73,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P59,36.41,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P60,29.13,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P61,26.90,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P62,34.30,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P63,24.50,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P64,60.53,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P65,38.21,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P66,31.06,0.062,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P67,28.27,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P68,20.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P69,17.75,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P70,30.50,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P71,26.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P24,EGFR_160-185_fpocket_P72,24.22,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P26,33.20,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P27,34.60,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P28,29.93,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P29,18.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P30,14.02,0.059,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P31,61.28,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P32,66.38,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P33,22.35,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P34,47.49,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P35,68.44,0.053,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P36,42.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P37,16.41,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P38,44.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P39,65.15,0.143,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P40,43.81,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P41,36.78,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P42,70.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P43,42.81,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P44,52.94,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P45,35.16,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P46,53.23,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P47,33.73,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P48,17.59,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P49,24.95,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P50,67.41,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P51,24.78,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P52,17.69,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P53,31.78,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P54,46.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P55,60.78,0.056,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P56,47.06,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P57,10.50,0.200,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P58,39.29,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P59,65.66,0.048,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P60,56.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P61,47.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P62,73.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P63,57.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P64,73.33,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P65,38.52,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P66,48.95,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P67,23.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P68,39.50,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P69,61.36,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P70,71.51,0.120,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P71,64.07,0.097,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P25,EGFR_160-185_fpocket_P72,49.78,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P27,22.33,0.024,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P28,31.23,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P29,37.88,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P30,31.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P31,61.97,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P32,41.22,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P33,28.15,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P34,32.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P35,35.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P36,9.83,0.333,merged,jaccard=0.333 >= 0.3
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P37,22.58,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P38,29.83,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P39,36.95,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P40,19.93,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P41,19.30,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P42,41.03,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P43,32.47,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P44,50.47,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P45,8.63,0.207,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P46,24.28,0.070,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P47,18.96,0.019,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P48,26.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P49,20.23,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P50,37.75,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P51,35.80,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P52,27.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P53,39.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P54,17.51,0.094,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P55,34.80,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P56,32.98,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P57,34.03,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P58,12.52,0.029,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P59,33.92,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P60,23.79,0.059,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P61,23.15,0.032,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P62,43.89,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P63,30.35,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P64,73.17,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P65,19.44,0.030,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P66,23.76,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P67,27.12,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P68,13.40,0.059,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P69,32.84,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P70,39.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P71,31.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P26,EGFR_160-185_fpocket_P72,27.81,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P28,47.80,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P29,47.69,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P30,39.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P31,78.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P32,60.70,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P33,24.25,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P34,20.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P35,48.01,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P36,23.98,0.037,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P37,34.55,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P38,47.81,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P39,49.70,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P40,19.62,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P41,35.44,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P42,60.11,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P43,46.63,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P44,68.00,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P45,24.01,0.038,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P46,44.88,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P47,38.18,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P48,36.12,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P49,30.02,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P50,57.02,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P51,48.38,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P52,32.96,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P53,22.65,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P54,30.74,0.286,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P55,48.96,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P56,48.96,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P57,41.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P58,17.35,0.077,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P59,42.95,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P60,33.66,0.037,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P61,34.91,0.143,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P62,59.87,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P63,47.12,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P64,91.26,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P27,EGFR_160-185_fpocket_P65,10.48,0.130,kept_separate,no_overlap
